zeo_id,largest_included_sphere,largest_free_sphere,largest_included_sphere_along_free_sphere_path,Unitcell_volume:,Density:,ASA_A^2:,NASA_A^2:,num_1d_chan,num_2d_chan,num_3d_chan,num_chan
h8003499,4.39892,3.7926,4.39498,810.27,1.97014,96.4424,0.0,1,0,0,1
h8003512,4.29014,3.1582,4.26865,812.478,1.96479,101.337,0.0,1,0,0,1
h8003517,3.8732,3.32491,3.86431,776.814,2.055,71.8781,0.0,1,0,0,1
h8003531,3.75505,3.00433,3.67312,674.287,2.07153,54.3743,0.0,1,0,0,1
h8003535,5.11432,3.62849,5.11432,846.055,1.88682,106.098,0.0,1,0,0,1
h8003539,3.72812,2.795,3.68282,740.566,1.88613,74.7968,0.0,0,0,0,0
h8003564,3.67317,2.92382,3.67317,839.929,1.90058,94.5788,0.0,0,0,0,0
h8003601,4.71302,3.99544,4.71302,666.666,2.09521,59.3002,0.0,1,0,0,1
h8003617,4.25935,3.02781,4.22244,789.81,2.02118,76.0963,0.0,1,0,0,1
h8003625,5.81696,5.39875,5.81696,820.404,1.94581,93.1289,0.0,1,0,0,1
h8003636,3.80229,3.15966,3.80229,731.26,1.91013,56.4631,0.64558,1,0,0,1
h8003672,4.24522,3.63495,4.24522,617.955,1.93746,80.0438,0.0,1,0,0,1
h8003681,3.68261,2.80267,3.66294,813.827,1.96153,109.163,0.0,0,0,0,0
h8003732,4.64051,4.12325,4.64051,794.62,2.00895,63.5875,0.0,1,0,0,1
h8003737,3.97035,2.96752,3.96808,791.605,2.0166,85.7122,0.0,0,0,0,0
h8003765,4.28681,3.275,4.28681,824.439,1.93629,101.355,0.0,1,0,0,1
h8003767,3.47112,2.69556,3.43832,679.479,2.0557,37.1285,8.54919,0,0,0,0
h8003781,3.69258,3.10706,3.69258,624.93,1.91583,83.65,0.0,1,0,0,1
h8003793,4.365,3.07329,4.365,757.379,2.10773,59.2711,0.0,1,0,0,1
h8003806,3.81538,2.78478,3.79975,697.249,2.28949,47.4407,0.0,0,0,0,0
h8003809,4.1798,3.65326,4.1798,765.345,2.08579,53.2603,3.93254,1,0,0,1
h8003863,4.11221,3.09685,4.10665,766.719,2.08205,75.9929,0.0,1,0,0,1
h8003871,4.31271,3.25417,4.09524,769.926,1.81421,105.13,0.0,1,0,0,1
h8003913,4.16227,3.15381,4.16227,756.41,1.84662,110.652,0.0,1,0,0,1
h8003914,4.53282,3.03254,4.52299,736.711,1.896,99.8163,0.0,1,0,0,1
h8003989,4.05665,3.18043,4.05665,816.191,1.95585,68.7959,0.0,1,0,0,1
h8004033,4.27582,3.35068,4.25816,773.766,2.06309,70.8877,0.0,1,0,0,1
h8004065,3.2537,2.96788,3.2537,659.594,2.11767,46.8928,0.0,0,0,0,0
h8004160,3.93622,2.99475,3.93622,673.17,2.07497,73.572,0.0,0,0,0,0
h8004253,3.54444,2.77965,3.54444,784.482,2.03491,72.6124,0.0,0,0,0,0
h8004256,3.82219,3.33577,3.81636,841.22,1.89766,115.913,0.0,1,0,0,1
h8004351,7.13096,5.98109,7.13096,853.552,1.63646,118.649,0.0,1,0,0,1
h8004359,4.81828,3.0266,4.81828,662.975,1.80589,88.9566,0.0,1,0,0,1
h8004360,4.04157,3.24417,4.03813,794.961,2.00808,92.296,0.0,0,1,0,1
h8004372,3.84487,2.63929,3.83512,799.334,1.9971,66.6086,0.0464855,0,0,0,0
h8004382,4.82796,3.94753,4.82796,903.037,1.76776,142.66,0.0,1,0,0,1
h8004393,3.76984,3.00378,3.76984,774.228,2.06186,53.3726,3.61389,1,0,0,1
h8004398,4.41078,3.1054,4.41078,822.202,1.94155,124.376,0.0,1,0,0,1
h8004400,3.36613,2.8812,3.36613,830.778,1.92151,48.2539,32.8342,0,0,0,0
h8004404,3.98559,3.0213,3.98559,759.546,2.10171,62.2415,5.14116,1,0,0,1
h8004422,4.05011,3.6311,4.05011,749.186,2.13078,58.8317,0.0,1,0,0,1
h8004433,4.54655,3.21738,4.54655,733.673,1.90385,95.5096,0.0,1,0,0,1
h8004462,4.34775,3.91712,4.34775,673.915,2.07267,66.8993,0.0,1,0,0,1
h8004471,4.90719,4.61077,4.90719,827.269,1.92966,78.8152,0.0,1,0,0,1
h8004474,4.17603,3.66007,4.17603,828.407,1.92701,95.6779,0.0,2,0,0,2
h8004481,4.99485,4.01216,4.99485,894.462,1.7847,148.221,0.0,1,0,0,1
h8004498,3.35879,2.85762,3.35879,679.917,2.05438,32.9741,0.0,0,0,0,0
h8004515,4.23667,3.31606,4.23586,775.136,2.05944,98.7821,0.0,1,0,0,1
h8004529,3.33077,2.80546,3.28934,739.697,2.15811,41.4299,12.6536,0,0,0,0
h8004563,3.77236,3.29654,3.77236,744.218,2.145,33.3189,0.0,1,0,0,1
h8004565,3.87989,2.90457,3.87989,727.424,1.92021,80.9851,0.0,0,0,0,0
h8004600,4.39074,3.47685,4.39074,671.736,2.0794,54.9961,0.0,1,0,0,1
h8004605,3.80315,2.88254,3.80309,799.246,1.99732,78.9237,0.0,0,0,0,0
h8004616,3.55794,3.01437,3.55794,780.391,2.04558,71.3156,0.0,1,0,0,1
h8004619,3.73972,2.59998,3.73972,692.114,2.01817,62.885,0.0,0,0,0,0
h8004637,5.48188,4.92248,5.48188,795.386,2.00701,72.2037,1.01746,1,0,0,1
h8004661,3.90492,2.66691,3.90492,815.706,1.95702,98.5331,0.0,0,0,0,0
h8004705,4.66106,4.2902,4.66106,752.441,2.12156,85.2802,0.0,1,0,0,1
h8004739,4.72276,3.14864,4.72276,860.437,1.85528,131.329,0.0,1,0,0,1
h8004798,4.53551,4.07039,4.48935,758.292,1.84204,108.458,0.0,1,0,0,1
h8004817,4.16687,2.94361,4.16643,844.876,1.88945,62.3626,33.3429,0,0,0,0
h8004864,4.47168,2.91549,4.47168,886.723,1.80028,162.235,0.0,0,0,0,0
h8004879,3.9901,3.01985,3.94195,673.042,2.07536,72.9739,0.0,1,0,0,1
h8004885,4.76869,3.83664,4.76377,804.561,1.98412,94.8002,0.0,1,0,0,1
h8005084,4.12679,3.03667,4.10807,751.973,2.12288,50.3788,13.2824,1,0,0,1
h8005090,3.89252,3.00129,3.89252,594.064,2.35127,37.756,0.0,1,0,0,1
h8005106,4.548,3.60133,4.548,600.485,1.99382,57.1065,0.0,1,0,0,1
h8005188,3.8487,2.96702,3.84285,813.975,1.96118,103.141,0.0,0,0,0,0
h8005225,4.25804,3.63998,4.25804,748.225,2.13352,63.1237,0.0,1,0,0,1
h8005263,4.53289,3.0934,4.53289,814.483,1.95995,92.158,0.0,1,0,0,1
h8005290,3.97536,3.58978,3.97065,725.027,1.92656,81.4505,0.0,2,0,0,2
h8005339,4.46455,2.96253,4.46455,863.142,1.84946,115.37,0.0,0,0,0,0
h8005345,3.86449,2.854,3.86449,814.1,1.96088,84.4528,0.0,0,0,0,0
h8005350,4.7169,4.31038,4.71115,581.73,2.0581,55.8201,0.0,1,0,0,1
h8005420,3.54621,3.00577,3.54621,803.908,1.98574,90.4578,0.0,1,0,0,1
h8005467,5.40776,5.05386,5.40776,818.537,1.95025,87.1087,0.0,1,0,0,1
h8005470,4.44748,3.32544,4.40986,815.85,1.95667,99.3805,0.0,1,0,0,1
h8005472,5.51377,3.21493,5.51377,897.625,1.77841,111.961,1.4139,1,0,0,1
h8005507,5.07716,4.39884,5.07716,703.536,1.98541,81.9472,0.0,1,0,0,1
h8005551,3.61624,2.89617,3.61624,780.852,2.04437,62.099,0.0,0,0,0,0
h8005570,4.74442,3.32915,4.74442,800.438,1.99434,89.7607,0.0,1,0,0,1
h8005578,3.7859,3.29623,3.7859,785.847,2.03138,38.2047,7.48998,1,0,0,1
h8005581,3.54109,3.03889,3.53708,817.997,1.95153,47.0928,18.8869,1,0,0,1
h8005584,4.35783,3.74271,4.35604,694.799,2.01037,93.7037,0.0,0,1,0,1
h8005600,3.81766,2.69425,3.81352,860.564,1.855,123.654,0.0,0,0,0,0
h8005602,4.19654,3.2923,4.19654,758.178,2.10551,61.5255,0.0,1,0,0,1
h8005625,3.3407,2.94093,3.33968,568.979,2.10423,42.051,0.0,0,0,0,0
h8005640,3.56066,3.02478,3.53792,719.005,1.94269,74.8093,0.0,1,0,0,1
h8005650,3.87382,3.01654,3.86912,760.436,2.09926,61.6424,11.1744,1,0,0,1
h8005669,4.00701,3.53876,4.00701,809.912,1.97101,74.8568,0.092971,1,0,0,1
h8005739,3.8407,2.85394,3.8407,801.167,1.99253,85.6018,0.0,0,0,0,0
h8005799,3.61837,3.09397,3.6173,561.02,2.13408,27.1457,0.0,1,0,0,1
h8005828,4.46565,4.16552,4.46565,717.629,2.22448,56.9364,0.0,1,0,0,1
h8005851,3.6391,2.87136,3.6391,739.994,2.15725,60.8966,0.0,0,0,0,0
h8005852,4.19216,3.18764,4.19216,843.383,1.89279,95.633,0.371884,1,0,0,1
h8005855,4.49155,3.05705,4.49155,829.177,1.92522,93.6701,3.71837,1,0,0,1
h8005891,4.11485,3.16052,4.11485,824.07,1.93715,99.8997,0.0,1,0,0,1
h8005913,4.50629,3.58432,4.50629,782.215,2.04081,83.8198,0.0,1,0,0,1
h8006044,3.77303,3.09691,3.77303,747.871,2.13453,72.1299,0.0,1,0,0,1
h8006075,4.10589,3.00915,4.10589,760.809,2.09823,71.1,0.342119,1,0,0,1
h8006218,4.93539,4.05416,4.93539,774.576,2.06093,55.0883,0.0,1,0,0,1
h8006278,4.21626,3.47643,4.21626,623.343,1.92071,41.4294,7.83993,1,0,0,1
h8006389,4.86834,4.65711,4.86834,710.07,1.96714,63.5712,0.0,1,0,0,1
h8006412,3.41102,2.94219,3.41102,702.116,2.27363,49.1667,0.0,0,0,0,0
h8006483,3.26979,2.86097,3.26979,734.012,2.17483,37.8801,0.0,0,0,0,0
h8006512,3.36,3.00593,3.34974,676.69,2.06417,60.4676,0.0,2,0,0,2
h8006514,3.81883,2.98532,3.81883,814.447,1.96004,100.949,0.0,0,0,0,0
h8006533,4.976,3.79013,4.976,862.342,1.85118,109.954,0.0,1,0,0,1
h8006571,4.16288,3.54543,4.15447,740.237,2.15654,59.5824,0.0,1,0,0,1
h8006633,3.40841,2.79489,3.40841,754.504,2.11576,47.0474,2.76826,0,0,0,0
h8006650,4.44863,4.04912,4.43687,859.983,1.85626,110.346,0.0,1,0,0,1
h8006682,3.52723,2.95189,3.50122,793.091,2.01282,85.6097,0.0,0,0,0,0
h8006763,4.96241,3.65083,4.96241,672.392,1.7806,102.539,0.0,1,0,0,1
h8006778,4.04588,3.03176,4.04588,785.509,2.03225,51.2081,18.0658,1,0,0,1
h8006811,4.37277,2.91561,4.37277,705.463,2.26284,35.2002,0.0,0,0,0,0
h8006851,3.8195,3.19815,3.81637,709.89,2.24873,54.2938,0.0,1,0,0,1
h8006894,4.34579,3.01853,4.34579,770.677,2.07136,78.7815,0.0,1,0,0,1
h8006928,3.9097,2.97067,3.9097,778.683,2.05006,58.7936,0.905163,0,0,0,0
h8006989,3.55169,2.80474,3.55169,750.548,2.12691,55.3987,0.393823,0,0,0,0
h8007250,5.25352,3.45459,5.25352,917.78,1.73936,165.599,0.0,1,0,0,1
h8007304,4.72334,4.40224,4.72334,710.629,1.96559,53.1135,0.0,1,0,0,1
h8007318,4.95857,3.25595,4.95739,810.688,1.96913,91.6145,0.0,2,0,0,2
h8007366,3.73808,3.04953,3.73808,641.663,2.17685,43.7154,0.0,1,0,0,1
h8007371,3.6521,2.9287,3.64146,614.543,2.27292,58.0793,0.0,0,0,0,0
h8007390,4.13643,2.72495,4.13643,688.971,2.02738,59.7631,0.0,0,0,0,0
h8007415,4.04618,3.14902,4.04618,766.278,2.08325,57.2544,0.0,1,0,0,1
h8007465,4.28427,3.15909,4.27316,903.607,1.76664,147.655,0.0,1,0,0,1
h8007770,4.27165,2.98415,4.27165,788.667,2.02411,62.8714,1.59201,0,0,0,0
h8007858,4.80423,4.1925,4.80423,776.683,2.05534,67.8144,0.0,1,0,0,1
h8007900,4.75519,4.37897,4.75519,766.011,2.08398,60.3841,0.0,1,0,0,1
h8008284,5.37236,4.74632,5.37236,830.666,1.92177,70.2881,0.092971,1,0,0,1
h8008325,5.7067,3.38805,5.7067,953.549,1.67411,175.353,0.0,1,0,0,1
h8008405,3.70366,2.97584,3.70352,673.711,2.0733,77.8273,0.0,0,0,0,0
h8008417,3.76244,2.97377,3.76244,802.746,1.98861,62.7495,0.0,0,0,0,0
h8008551,4.4959,3.15774,4.4959,888.644,1.79639,168.474,0.0,1,0,0,1
h8008656,6.35302,5.75591,6.35302,866.861,1.84153,114.404,0.0,1,0,0,1
h8008657,6.23116,5.78931,6.23116,714.746,1.67509,104.35,0.0,1,0,0,1
h8008658,4.64337,3.9334,4.63926,729.569,1.91456,110.104,0.0,1,0,0,1
h8008663,5.04771,4.86947,5.04771,626.191,1.91198,78.7557,0.0,1,0,0,1
h8008670,4.63592,4.28218,4.63592,625.667,1.91358,67.8457,0.0,1,0,0,1
h8008683,4.1206,2.97167,4.1206,674.245,2.07166,94.2504,0.0,0,0,0,0
h8008684,5.0193,4.29635,5.0193,765.727,2.08475,71.264,0.0,1,0,0,1
h8008701,4.17917,3.03182,4.17917,707.04,1.97557,91.0459,0.0,1,0,0,1
h8008715,4.10412,3.50717,4.10412,860.125,1.85595,105.439,0.0,1,0,0,1
h8008718,5.25609,5.01058,5.25609,699.908,1.9957,74.1827,0.0,1,0,0,1
h8008719,4.12435,3.06302,4.12435,780.872,2.04432,76.653,0.0,1,0,0,1
h8008720,5.60655,3.99489,5.60655,911.464,1.75141,116.659,17.3189,1,0,0,1
h8008721,4.21971,3.28081,4.21963,695.505,2.00833,126.899,0.0,1,0,0,1
h8008728,5.83066,3.92259,5.82481,875.223,1.82393,131.588,0.0,1,0,0,1
h8008738,4.09604,3.36607,4.09604,780.909,2.04422,74.7998,0.0,1,0,0,1
h8008743,4.71742,3.67362,4.71742,900.525,1.77269,123.996,0.919275,1,0,0,1
h8008744,4.06903,3.06722,4.06903,771.802,2.06834,89.7755,0.0,1,0,0,1
h8008749,5.77423,5.36454,5.77423,835.587,1.91045,85.7977,0.0,1,0,0,1
h8008757,4.42747,3.26409,4.42693,820.92,1.94459,91.6289,0.0,1,0,0,1
h8008761,3.82255,2.99389,3.82255,791.063,1.76573,110.516,0.0,0,0,0,0
h8008763,4.92532,3.39198,4.92532,695.332,2.00883,77.0328,0.0,1,0,0,1
h8008781,4.26766,3.31369,4.26766,678.743,2.05793,63.1084,0.0,1,0,0,1
h8008796,4.52735,4.05279,4.52735,806.512,1.97932,82.8415,0.0,1,0,0,1
h8008797,4.35115,3.01449,4.35115,798.694,1.9987,100.231,0.0,1,0,0,1
h8008802,4.06287,3.43901,4.06287,691.338,2.02044,63.8172,0.0,1,0,0,1
h8008810,3.86026,3.52013,3.86026,800.365,1.99453,85.3084,0.0,1,0,0,1
h8008823,4.41458,3.2594,4.40856,844.679,1.88989,85.17,0.0,1,0,0,1
h8008826,5.22157,4.6698,5.22157,803.904,1.98575,77.3018,0.0,1,0,0,1
h8008831,4.81996,3.69734,4.81996,820.77,1.94494,115.167,0.0,1,0,0,1
h8008850,4.2939,3.33148,4.27217,721.678,1.9355,81.8225,0.0,1,0,0,1
h8008857,4.3712,3.16982,4.36182,759.991,2.10048,83.2803,0.0,0,1,0,1
h8008864,3.83553,2.77538,3.51404,824.899,1.93521,115.353,0.0,0,0,0,0
h8008870,4.2173,3.39632,4.2173,609.056,1.96577,71.5523,0.0,1,0,0,1
h8008880,3.82873,2.93514,3.75607,659.162,2.11906,66.1567,0.0,0,0,0,0
h8008883,4.34237,3.52385,4.22001,731.89,2.18113,55.6029,0.0,1,0,0,1
h8008885,4.6712,4.27848,4.6712,809.933,1.97096,91.1447,0.0,1,0,0,1
h8008888,4.72847,4.32053,4.65536,789.652,2.02159,85.3722,0.0,1,0,0,1
h8008890,4.40537,4.03036,4.40537,844.692,1.88986,105.789,0.0,1,0,0,1
h8008898,4.02899,3.45771,4.02899,731.562,2.18211,51.9989,0.0,1,0,0,1
h8008908,3.97273,3.33551,3.97273,718.854,1.9431,86.1548,0.0,1,0,0,1
h8008914,4.85397,4.09017,4.85397,787.873,2.02615,90.1525,0.0,1,0,0,1
h8008917,4.08975,2.78753,4.08681,756.265,2.11083,91.1673,0.0,0,0,0,0
h8008954,4.50008,3.85434,4.50008,699.613,1.99654,76.331,0.0,1,0,0,1
h8008959,3.75549,2.72034,3.56837,735.948,1.89797,63.2648,39.7445,0,0,0,0
h8008960,4.49517,3.40146,4.49517,883.23,1.8074,128.609,0.0,1,0,0,1
h8008981,4.27317,3.34768,4.27317,658.719,2.12049,49.8443,0.32279,1,0,0,1
h8008982,4.42562,4.01347,4.42562,772.943,2.06529,60.8872,0.273696,1,0,0,1
h8008991,4.14262,3.38058,4.14262,801.233,1.99237,77.166,0.0,1,0,0,1
h8009008,4.39059,3.01481,4.39059,765.836,2.08445,67.6774,0.0,1,0,0,1
h8009017,4.1339,2.94169,4.1339,762.559,2.09341,63.8345,0.0,0,0,0,0
h8009041,3.81631,2.91205,3.81631,786.734,2.02908,97.5378,0.0,0,0,0,0
h8009047,4.76846,4.06892,4.76846,816.026,1.95625,96.032,0.0,1,0,0,1
h8009050,4.34861,3.06356,4.34861,902.834,1.76815,125.096,0.0,2,0,0,2
h8009057,4.44144,3.98537,4.42813,868.074,1.83895,104.585,0.0,1,0,0,1
h8009068,3.29826,3.00474,3.29826,798.714,1.99865,47.8006,11.6591,2,0,0,2
h8009086,4.09839,3.07238,4.09839,811.892,1.96621,59.2936,2.51911,2,0,0,2
h8009093,4.99657,4.15948,4.99657,810.492,1.96961,113.602,0.0,1,0,0,1
h8009099,6.40535,6.13009,6.37323,846.164,1.88657,94.7387,0.0,1,0,0,1
h8009126,4.00849,3.29778,4.00849,734.659,2.17291,63.7458,0.0,1,0,0,1
h8009136,4.21642,3.72103,4.21642,771.091,2.07025,81.6025,0.0,1,0,0,1
h8009141,4.14953,3.1619,4.14953,833.88,1.91436,93.2223,0.0,1,0,0,1
h8009164,3.66274,2.98946,3.65822,764.981,2.08678,47.0636,1.95607,0,0,0,0
h8009183,5.04663,3.04769,5.04016,782.317,2.04054,67.2771,0.0,1,0,0,1
h8009194,4.06261,2.93995,4.06261,864.325,1.84693,121.169,0.0,0,0,0,0
h8009201,4.98694,3.73436,4.98005,829.698,1.92401,111.278,0.0,1,0,0,1
h8009218,3.99559,3.27494,3.99463,780.633,2.04494,83.0195,0.0,1,0,0,1
h8009231,4.14774,2.91091,4.14774,825.13,1.93466,90.2981,0.0,0,0,0,0
h8009233,4.46558,3.02287,4.46558,807.748,1.9763,101.251,0.0,1,0,0,1
h8009249,4.01548,3.24049,4.01548,760.988,2.09773,72.832,0.0,1,0,0,1
h8009263,3.3352,3.0793,3.3352,735.078,2.17167,30.4165,4.04009,1,0,0,1
h8009267,3.6344,3.20543,3.6344,692.967,2.01569,51.638,6.35393,1,0,0,1
h8009279,3.61025,3.37458,3.61025,778.936,2.0494,26.5885,38.3384,1,0,0,1
h8009302,3.14391,2.78593,3.10972,664.744,2.10127,18.059,18.6282,0,0,0,0
h8009311,4.16535,2.79583,4.16535,758.677,1.84111,99.1241,0.0,0,0,0,0
h8009315,4.80109,3.10838,4.80109,739.919,2.15747,69.3004,0.0,1,0,0,1
h8009317,5.41885,4.2636,5.41885,863.034,1.84969,120.488,0.0,1,0,0,1
h8009325,3.81907,2.81614,3.81907,744.191,2.14508,39.7231,0.0,0,0,0,0
h8009327,3.84127,3.14113,3.84127,622.656,1.92283,79.4502,0.0,1,0,0,1
h8009329,4.02487,3.19512,4.02487,840.335,1.89966,127.559,0.0,1,0,0,1
h8009340,3.82451,3.55489,3.82451,709.29,1.9693,82.8995,0.0,1,0,0,1
h8009362,4.48233,3.48801,4.48233,726.188,1.92348,50.5489,23.9251,1,0,0,1
h8009399,4.01756,2.82914,4.00208,785.214,2.03301,85.3554,1.34286,0,0,0,0
h8009491,3.7612,2.92981,3.7612,698.292,2.28608,42.5105,0.0,0,0,0,0
h8009500,3.70036,3.19721,3.69853,586.772,2.04042,58.8877,0.0,1,0,0,1
h8009507,4.45522,3.86948,4.45522,720.992,1.93734,73.0696,0.0,1,0,0,1
h8009508,5.73299,5.38093,5.72824,800.756,1.99355,87.1829,0.0,1,0,0,1
h8009533,4.79803,4.2574,4.79803,723.363,1.93099,58.2566,0.623641,1,0,0,1
h8009534,3.7217,3.08975,3.72025,795.908,2.00569,77.304,0.0,1,0,0,1
h8009545,3.75429,2.95024,3.75429,515.837,2.32101,35.3694,0.0,0,0,0,0
h8009546,3.9619,3.13295,3.9619,839.349,1.90189,84.5006,0.0,1,0,0,1
h8009555,4.71667,3.25553,4.71667,772.119,2.06749,70.9559,0.0,1,0,0,1
h8009568,4.0466,2.95223,4.0466,641.509,1.86632,81.8585,3.79569,0,0,0,0
h8009573,3.68728,2.81065,3.68183,705.193,2.26371,50.0654,0.0,0,0,0,0
h8009590,4.5915,3.06418,4.58209,769.94,2.07334,64.8326,0.0,1,0,0,1
h8009606,4.65329,2.94729,4.65329,803.759,1.98611,73.686,5.47592,0,0,0,0
h8009625,3.94895,3.03537,3.93837,756.119,2.11124,73.7654,0.0,1,0,0,1
h8009633,3.98274,2.81489,3.98274,695.165,2.00931,89.1296,0.0,0,0,0,0
h8009680,4.29821,3.31991,4.28196,862.14,1.85161,114.807,0.0,1,0,0,1
h8009691,3.6509,3.15672,3.64256,751.748,2.12352,39.6547,5.09882,1,0,0,1
h8009753,4.72229,3.44463,4.70843,806.977,1.97818,106.535,0.0,1,0,0,1
h8009774,4.08744,3.83783,4.08744,809.88,1.97109,79.719,0.0,1,0,0,1
h8009784,4.38406,3.40213,4.38406,728.185,1.9182,90.5466,0.0,1,0,0,1
h8009797,3.64551,3.00978,3.64551,779.091,2.04899,72.1408,0.0,1,0,0,1
h8009823,4.09952,3.30074,4.09578,818.486,1.95037,113.404,0.0,1,0,0,1
h8009854,4.3321,3.67147,4.3321,730.003,1.91342,102.209,0.0,0,1,0,1
h8009859,4.83601,4.34266,4.83601,744.977,1.87496,93.8,0.0,1,0,0,1
h8009871,4.3084,3.69589,4.28356,775.825,2.05762,68.4918,0.0,1,0,0,1
h8009875,4.39036,3.47837,4.39036,657.91,2.1231,61.9807,0.0,1,0,0,1
h8009886,3.71748,2.90133,3.71748,682.236,2.04739,72.0829,0.0,0,0,0,0
h8009911,3.88946,2.84058,3.88946,781.859,2.04173,84.5323,0.0,0,0,0,0
h8009912,4.02326,3.55661,4.02326,699.812,2.28111,54.0145,0.0,1,0,0,1
h8009941,3.43292,2.87767,3.43292,679.832,2.05463,50.2382,1.19297,0,0,0,0
h8009949,4.65959,2.93218,4.65082,815.993,1.95633,100.965,0.0,0,0,0,0
h8009954,3.41054,3.01487,3.41054,658.461,2.12132,33.2903,1.71214,1,0,0,1
h8009974,3.79875,3.0348,3.79875,785.461,2.03237,87.9853,0.0,1,0,0,1
h8010124,3.53323,3.04322,3.53323,629.558,2.21871,29.4414,0.0,1,0,0,1
h8010126,4.126,3.25168,4.126,795.308,2.00721,66.3186,0.0,1,0,0,1
h8010129,4.42723,2.98167,4.42723,816.829,1.95433,102.515,0.0,0,0,0,0
h8010235,4.41098,2.94336,4.41098,796.341,2.00461,68.8144,0.0464855,0,0,0,0
h8010250,4.68743,4.32879,4.63093,800.185,1.99497,86.4177,0.0,1,0,0,1
h8010271,4.57572,4.04999,4.57572,750.878,2.12598,50.7512,0.0,1,0,0,1
h8010272,3.91114,3.22189,3.91114,735.227,1.89983,75.0161,4.29967,1,0,0,1
h8010320,3.9813,3.64484,3.9813,756.519,2.11012,60.3669,0.0,1,0,0,1
h8010334,4.89337,4.40683,4.89023,799.461,1.99678,70.9619,0.0,1,0,0,1
h8010363,4.35243,3.48176,4.35243,793.413,2.012,96.439,0.0,1,0,0,1
h8010374,3.72979,2.9157,3.72624,717.644,2.22443,44.393,0.0,0,0,0,0
h8010381,3.0574,2.80857,3.0574,602.679,2.31766,21.5685,0.0,0,0,0,0
h8010400,3.93011,3.51517,3.93011,808.513,1.97443,85.0892,0.0,2,0,0,2
h8010411,4.41461,3.92895,4.41461,798.799,1.99844,94.4942,0.0,1,0,0,1
h8010417,3.80769,2.9617,3.80769,801.077,1.99275,80.9173,0.0,0,0,0,0
h8010422,3.87578,3.19579,3.87055,683.66,2.04313,76.382,0.114909,1,0,0,1
h8010427,5.4612,4.60411,5.4612,688.518,2.02871,66.0951,0.0,1,0,0,1
h8010433,4.08915,3.11342,4.07637,823.252,1.93908,81.3947,0.552609,1,0,0,1
h8010463,3.91481,3.30317,3.90206,707.163,1.97522,92.1536,0.0,1,0,0,1
h8010471,3.42747,3.03344,3.40288,715.271,2.23181,37.8887,0.0,1,0,0,1
h8010503,3.85679,3.32978,3.85679,771.874,2.06815,75.5489,0.0684239,1,0,0,1
h8010525,3.59498,3.10823,3.58473,785.092,2.03333,61.155,0.114909,2,0,0,2
h8010529,3.48953,3.0075,3.48757,824.531,1.93607,56.2383,1.16321,2,0,0,2
h8010596,4.83501,4.22375,4.82874,745.76,2.14057,62.4922,0.0,1,0,0,1
h8010599,4.85014,3.07429,4.85014,809.823,1.97123,98.4999,6.74775,1,0,0,1
h8010600,3.50417,3.17926,3.50417,685.158,2.03866,68.7108,0.0,2,0,0,2
h8010610,4.00376,3.88852,4.00376,564.845,2.11963,42.9697,0.0,1,0,0,1
h8010614,3.62495,3.06185,3.57768,683.081,2.04486,67.8599,0.0,2,0,0,2
h8010684,3.55159,2.72469,3.55159,715.326,1.95269,86.0402,0.0,0,0,0,0
h8010685,3.64184,2.54343,3.63391,774.077,2.06226,79.5289,0.0,0,0,0,0
h8010711,3.66468,2.97202,3.66468,714.49,2.23425,49.4016,3.16576,0,0,0,0
h8010713,4.21391,4.00623,4.21391,779.01,2.0492,48.5378,2.63248,1,0,0,1
h8010730,4.63906,4.1636,4.63906,798.927,1.99812,57.9126,0.0464855,1,0,0,1
h8010814,3.81629,3.16775,3.81629,723.4,2.20673,40.8084,0.0,1,0,0,1
h8010822,4.91234,4.12639,4.88986,693.597,2.01386,56.7786,0.0,1,0,0,1
h8010886,4.13868,3.51735,4.13815,811.602,1.96691,81.9276,4.77082,1,0,0,1
h8010974,3.79566,3.38503,3.78895,661.344,2.11207,56.5872,0.0,1,0,0,1
h8011006,4.42475,2.95875,4.42041,706.353,2.25999,44.5005,0.0,0,0,0,0
h8011061,4.49226,3.58583,4.49226,816.002,1.95631,83.8657,0.0,1,0,0,1
h8011081,3.68184,3.24191,3.68184,702.515,2.27233,21.9566,7.80909,1,0,0,1
h8011150,3.96027,3.19823,3.94575,750.456,2.12717,64.0738,0.0,1,0,0,1
h8011166,4.27164,3.51527,4.27164,772.536,2.06638,68.6983,0.0,1,0,0,1
h8011186,3.94591,3.327,3.94591,713.969,1.95639,64.3708,0.0,1,0,0,1
h8011229,3.97973,3.04226,3.97973,808.895,1.97349,113.404,0.0,1,0,0,1
h8011233,4.71879,3.22788,4.71879,774.405,2.06139,68.9344,0.0,1,0,0,1
h8011234,4.93688,3.33067,4.93688,832.84,1.91675,103.645,0.0,1,0,0,1
h8011237,4.3129,3.53751,4.30805,856.598,1.86359,101.172,0.0,1,0,0,1
h8011249,3.83684,3.48526,3.83684,734.134,1.90266,65.474,0.809583,1,0,0,1
h8011253,5.07814,4.3053,5.07814,762.137,2.09457,78.2928,0.0,1,0,0,1
h8011262,4.49376,3.46609,4.49376,831.249,1.92042,103.59,0.0,1,0,0,1
h8011287,3.94265,2.86623,3.80282,795.137,2.00764,70.0338,0.0,0,0,0,0
h8011297,4.9403,3.34362,4.9403,745.788,2.14049,59.8883,0.0,1,0,0,1
